Predictor_Variable,effect,group,term,estimate,std.error,statistic,df,p.value,nobs,sigma,logLik,AIC,BIC,REMLcrit,df.residual
ammonia_umolL,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)2",0.06310005824668954,0.0880341719131638,0.7167677831845903,47.069403784770884,0.4770591006658942,51,0.08241062615609787,46.8311177496117,-83.6622354992234,-74.00310733560177,-93.6622354992234,46
ammonia_umolL,ran_pars,new_colonynumber,sd__(Intercept),0.04533416594393222,NA,NA,NA,NA,51,0.08241062615609787,46.8311177496117,-83.6622354992234,-74.00310733560177,-93.6622354992234,46
ammonia_umolL,ran_pars,Residual,sd__Observation,0.08241062615609787,NA,NA,NA,NA,51,0.08241062615609787,46.8311177496117,-83.6622354992234,-74.00310733560177,-93.6622354992234,46
temp_C,fixed,NA,(Intercept),0.3997590822903569,0.026083111855753727,15.326356935519303,3.003981614837682,5.989239829018156e-4,53,0.08021280616948143,49.77385307699925,-89.5477061539985,-79.69624658623789,-99.5477061539985,48
temp_C,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)1",-0.03708037146921392,0.15767961561675764,-0.2351627464601274,7.736865163499825,0.8201867363201333,53,0.08021280616948143,49.77385307699925,-89.5477061539985,-79.69624658623789,-99.5477061539985,48
temp_C,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)2",-0.12284978124662481,0.09825409015203596,-1.2503274017043982,47.08469091382113,0.21735835642285586,53,0.08021280616948143,49.77385307699925,-89.5477061539985,-79.69624658623789,-99.5477061539985,48
temp_C,ran_pars,new_colonynumber,sd__(Intercept),0.057898780346722835,NA,NA,NA,NA,53,0.08021280616948143,49.77385307699925,-89.5477061539985,-79.69624658623789,-99.5477061539985,48
temp_C,ran_pars,Residual,sd__Observation,0.08021280616948143,NA,NA,NA,NA,53,0.08021280616948143,49.77385307699925,-89.5477061539985,-79.69624658623789,-99.5477061539985,48
new_pH,fixed,NA,(Intercept),0.3998546768487301,0.022800140728560504,17.537377580650357,4.963475882292301,1.174635069407803e-5,53,0.0796210152982458,50.00580366557855,-90.0116073311571,-80.16014776339648,-100.0116073311571,48
new_pH,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)1",-0.04773138955484366,0.0800508988007539,-0.5962630060362812,45.4133344909576,0.5539602066021087,53,0.0796210152982458,50.00580366557855,-90.0116073311571,-80.16014776339648,-100.0116073311571,48
new_pH,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)2",0.15314118605830573,0.08622392124594633,1.7760870051535196,48.82388933744798,0.08195047598884905,53,0.0796210152982458,50.00580366557855,-90.0116073311571,-80.16014776339648,-100.0116073311571,48
new_pH,ran_pars,new_colonynumber,sd__(Intercept),0.048992763116518775,NA,NA,NA,NA,53,0.0796210152982458,50.00580366557855,-90.0116073311571,-80.16014776339648,-100.0116073311571,48
new_pH,ran_pars,Residual,sd__Observation,0.0796210152982458,NA,NA,NA,NA,53,0.0796210152982458,50.00580366557855,-90.0116073311571,-80.16014776339648,-100.0116073311571,48
TA_initial,fixed,NA,(Intercept),0.400046825164182,0.023928924181104247,16.7181283260567,4.703851336138989,2.270681804211216e-5,53,0.08102149076983299,49.07717622924747,-88.15435245849494,-78.30289289073433,-98.15435245849494,48
TA_initial,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)1",0.08143512508435946,0.09097177567938768,0.8951691277453099,49.776587628509475,0.37500514150360076,53,0.08102149076983299,49.07717622924747,-88.15435245849494,-78.30289289073433,-98.15435245849494,48
TA_initial,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)2",-0.08325071446085658,0.08750416689460812,-0.9513914298632831,48.825647556537554,0.3460917735212131,53,0.08102149076983299,49.07717622924747,-88.15435245849494,-78.30289289073433,-98.15435245849494,48
TA_initial,ran_pars,new_colonynumber,sd__(Intercept),0.05187757344939943,NA,NA,NA,NA,53,0.08102149076983299,49.07717622924747,-88.15435245849494,-78.30289289073433,-98.15435245849494,48
TA_initial,ran_pars,Residual,sd__Observation,0.08102149076983299,NA,NA,NA,NA,53,0.08102149076983299,49.07717622924747,-88.15435245849494,-78.30289289073433,-98.15435245849494,48
Salinity,fixed,NA,(Intercept),0.3998710545168975,0.02293716399151744,17.433325875194367,5.012844982443541,1.1142028970929704e-5,53,0.07406054260389337,53.160528016290016,-96.32105603258003,-86.46959646481942,-106.32105603258003,48
Salinity,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)1",0.19633982117530563,0.0742767636820214,2.64335454915397,45.156061014119295,0.011245795128025534,53,0.07406054260389337,53.160528016290016,-96.32105603258003,-86.46959646481942,-106.32105603258003,48
Salinity,fixed,NA,"poly(log(Predictor_Values + 1), degree = 2)2",0.15486858361028125,0.07469379020077123,2.0733796369685655,45.4103033273146,0.04383826773591391,53,0.07406054260389337,53.160528016290016,-96.32105603258003,-86.46959646481942,-106.32105603258003,48
Salinity,ran_pars,new_colonynumber,sd__(Intercept),0.0503466477864181,NA,NA,NA,NA,53,0.07406054260389337,53.160528016290016,-96.32105603258003,-86.46959646481942,-106.32105603258003,48
Salinity,ran_pars,Residual,sd__Observation,0.07406054260389337,NA,NA,NA,NA,53,0.07406054260389337,53.160528016290016,-96.32105603258003,-86.46959646481942,-106.32105603258003,48
