Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
5044480,10/5/23 16:27:56,0.358,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.849,μmol/L,19.788,°C,986.000,hPa,Humid,35,0,,0,22.261,128308,254885.66,31.85,43.30,#N/A
5044486,10/5/23 16:27:57,0.374,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.907,μmol/L,19.782,°C,986.000,hPa,Humid,35,0,,0,22.260,128296,254867.36,31.85,43.30,#N/A
5044488,10/5/23 16:27:58,0.391,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.830,μmol/L,19.788,°C,986.000,hPa,Humid,35,0,,0,22.262,128289,254877.60,31.85,43.30,#N/A
5044494,10/5/23 16:27:59,0.408,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.867,μmol/L,19.794,°C,986.000,hPa,Humid,35,0,,0,22.258,128261,254861.35,31.85,43.30,#N/A
5044497,10/5/23 16:28:00,0.425,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.886,μmol/L,19.794,°C,986.000,hPa,Humid,35,0,,0,22.257,128254,254875.56,31.85,43.30,#N/A
5044502,10/5/23 16:28:01,0.441,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.867,μmol/L,19.794,°C,986.000,hPa,Humid,35,0,,0,22.258,128246,254864.86,31.85,43.30,#N/A
5044506,10/5/23 16:28:02,0.458,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.923,μmol/L,19.800,°C,986.000,hPa,Humid,35,0,,0,22.253,128231,254857.05,31.85,43.30,#N/A
5044509,10/5/23 16:28:03,0.474,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.961,μmol/L,19.800,°C,986.000,hPa,Humid,35,0,,0,22.251,128214,254846.60,31.85,43.30,#N/A
5044514,10/5/23 16:28:04,0.491,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.903,μmol/L,19.806,°C,986.000,hPa,Humid,35,0,,0,22.252,128216,254848.52,31.85,43.30,#N/A
5044518,10/5/23 16:28:05,0.508,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.864,μmol/L,19.812,°C,986.000,hPa,Humid,35,0,,0,22.252,128216,254855.58,31.85,43.30,#N/A
5044521,10/5/23 16:28:06,0.525,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.688,μmol/L,19.843,°C,986.000,hPa,Humid,35,0,,0,22.251,128189,254857.61,31.85,43.30,#N/A
5044525,10/5/23 16:28:07,0.541,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.610,μmol/L,19.855,°C,986.000,hPa,Humid,35,0,,0,22.251,128181,254834.08,31.85,43.30,#N/A
5044529,10/5/23 16:28:08,0.558,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.667,μmol/L,19.855,°C,986.000,hPa,Humid,35,0,,0,22.248,128183,254835.34,31.85,43.30,#N/A
5044533,10/5/23 16:28:09,0.575,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.667,μmol/L,19.855,°C,986.000,hPa,Humid,35,0,,0,22.248,128167,254843.04,31.85,43.30,#N/A
5044538,10/5/23 16:28:10,0.592,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.665,μmol/L,19.867,°C,986.000,hPa,Humid,35,0,,0,22.244,128149,254836.65,31.85,43.30,#N/A
5044541,10/5/23 16:28:11,0.608,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.628,μmol/L,19.861,°C,986.000,hPa,Humid,35,0,,0,22.248,128144,254827.15,31.85,43.30,#N/A
5044546,10/5/23 16:28:12,0.625,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.686,μmol/L,19.855,°C,986.000,hPa,Humid,35,0,,0,22.247,128139,254811.78,31.85,43.30,#N/A
5044550,10/5/23 16:28:13,0.641,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.783,μmol/L,19.843,°C,986.000,hPa,Humid,35,0,,0,22.246,128128,254810.21,31.85,43.30,#N/A
5044552,10/5/23 16:28:14,0.658,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.820,μmol/L,19.849,°C,986.000,hPa,Humid,35,0,,0,22.242,128111,254809.20,31.85,43.30,#N/A
5044558,10/5/23 16:28:15,0.674,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.841,μmol/L,19.836,°C,986.000,hPa,Humid,35,0,,0,22.245,128114,254804.92,31.85,43.30,#N/A
5044561,10/5/23 16:28:16,0.691,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.858,μmol/L,19.849,°C,986.000,hPa,Humid,35,0,,0,22.240,128097,254805.87,31.85,43.30,#N/A
5044565,10/5/23 16:28:17,0.708,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.916,μmol/L,19.843,°C,986.000,hPa,Humid,35,0,,0,22.239,128080,254806.10,31.85,43.30,#N/A
5044570,10/5/23 16:28:18,0.724,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.857,μmol/L,19.855,°C,986.000,hPa,Humid,35,0,,0,22.238,128070,254796.55,31.85,43.30,#N/A
5044573,10/5/23 16:28:19,0.741,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.740,μmol/L,19.873,°C,986.000,hPa,Humid,35,0,,0,22.238,128061,254800.63,31.85,43.30,#N/A
5044577,10/5/23 16:28:20,0.758,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.816,μmol/L,19.873,°C,986.000,hPa,Humid,35,0,,0,22.234,128059,254789.27,31.85,43.30,#N/A
5044580,10/5/23 16:28:21,0.774,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.836,μmol/L,19.867,°C,986.000,hPa,Humid,35,0,,0,22.235,128043,254782.77,31.85,43.30,#N/A
5044585,10/5/23 16:28:22,0.791,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.875,μmol/L,19.861,°C,986.000,hPa,Humid,35,0,,0,22.235,128045,254785.43,31.85,43.30,#N/A
5044589,10/5/23 16:28:23,0.808,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.874,μmol/L,19.867,°C,986.000,hPa,Humid,35,0,,0,22.233,128038,254777.39,31.85,43.30,#N/A
5044592,10/5/23 16:28:23,0.824,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.874,μmol/L,19.867,°C,986.000,hPa,Humid,35,0,,0,22.233,128023,254779.75,31.85,43.30,#N/A
5044596,10/5/23 16:28:25,0.841,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.797,μmol/L,19.873,°C,986.000,hPa,Humid,35,0,,0,22.235,128023,254781.53,31.85,43.30,#N/A
5044601,10/5/23 16:28:26,0.858,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.834,μmol/L,19.879,°C,986.000,hPa,Humid,35,0,,0,22.231,128013,254776.91,31.85,43.30,#N/A
5044606,10/5/23 16:28:27,0.875,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.854,μmol/L,19.873,°C,986.000,hPa,Humid,35,0,,0,22.232,127999,254773.88,31.85,43.30,#N/A
5044608,10/5/23 16:28:28,0.891,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.873,μmol/L,19.873,°C,986.000,hPa,Humid,35,0,,0,22.231,127988,254771.48,31.85,43.30,#N/A
5044613,10/5/23 16:28:29,0.908,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.910,μmol/L,19.879,°C,986.000,hPa,Humid,35,0,,0,22.227,127980,254761.85,31.85,43.30,#N/A
5044618,10/5/23 16:28:30,0.925,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.813,μmol/L,19.891,°C,986.000,hPa,Humid,35,0,,0,22.228,127964,254758.67,31.85,43.30,#N/A
5044621,10/5/23 16:28:31,0.941,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.891,μmol/L,19.879,°C,986.000,hPa,Humid,35,0,,0,22.228,127964,254758.55,31.85,43.30,#N/A
5044626,10/5/23 16:28:32,0.958,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.813,μmol/L,19.891,°C,986.000,hPa,Humid,35,0,,0,22.228,127966,254746.87,31.85,43.30,#N/A
5044629,10/5/23 16:28:33,0.975,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.775,μmol/L,19.891,°C,986.000,hPa,Humid,35,0,,0,22.230,127954,254755.74,31.85,43.30,#N/A
5044634,10/5/23 16:28:34,0.992,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.813,μmol/L,19.891,°C,986.000,hPa,Humid,35,0,,0,22.228,127941,254750.69,31.85,43.30,#N/A
5044637,10/5/23 16:28:35,1.008,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.812,μmol/L,19.897,°C,986.000,hPa,Humid,35,0,,0,22.226,127936,254748.92,31.85,43.30,#N/A
5044642,10/5/23 16:28:36,1.025,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.830,μmol/L,19.903,°C,986.000,hPa,Humid,35,0,,0,22.223,127928,254750.17,31.85,43.30,#N/A
5044646,10/5/23 16:28:37,1.042,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.810,μmol/L,19.910,°C,986.000,hPa,Humid,35,0,,0,22.222,127921,254747.19,31.85,43.30,#N/A
5044648,10/5/23 16:28:38,1.058,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.889,μmol/L,19.891,°C,986.000,hPa,Humid,35,0,,0,22.224,127912,254740.02,31.85,43.30,#N/A
5044652,10/5/23 16:28:39,1.075,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.947,μmol/L,19.885,°C,986.000,hPa,Humid,35,0,,0,22.223,127898,254739.24,31.85,43.30,#N/A
5044658,10/5/23 16:28:40,1.092,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.926,μmol/L,19.897,°C,986.000,hPa,Humid,35,0,,0,22.220,127902,254733.75,31.85,43.30,#N/A
5044660,10/5/23 16:28:41,1.108,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.869,μmol/L,19.897,°C,986.000,hPa,Humid,35,0,,0,22.223,127891,254732.18,31.85,43.30,#N/A
5044665,10/5/23 16:28:42,1.124,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.868,μmol/L,19.903,°C,986.000,hPa,Humid,35,0,,0,22.221,127882,254729.10,31.85,43.30,#N/A
5044669,10/5/23 16:28:43,1.141,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.866,μmol/L,19.916,°C,986.000,hPa,Humid,35,0,,0,22.217,127879,254736.36,31.85,43.30,#N/A
5044672,10/5/23 16:28:44,1.158,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.942,μmol/L,19.916,°C,986.000,hPa,Humid,35,0,,0,22.213,127859,254734.01,31.85,43.30,#N/A
5044678,10/5/23 16:28:45,1.174,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.847,μmol/L,19.916,°C,986.000,hPa,Humid,35,0,,0,22.218,127846,254726.86,31.85,43.30,#N/A
5044682,10/5/23 16:28:46,1.191,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.884,μmol/L,19.922,°C,986.000,hPa,Humid,35,0,,0,22.214,127827,254719.94,31.85,43.30,#N/A
5044686,10/5/23 16:28:47,1.208,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.959,μmol/L,19.928,°C,986.000,hPa,Humid,35,0,,0,22.208,127823,254720.16,31.85,43.30,#N/A
5044690,10/5/23 16:28:48,1.224,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.864,μmol/L,19.928,°C,986.000,hPa,Humid,35,0,,0,22.213,127820,254710.85,31.85,43.30,#N/A
5044693,10/5/23 16:28:49,1.241,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.806,μmol/L,19.934,°C,986.000,hPa,Humid,35,0,,0,22.214,127803,254705.27,31.85,43.30,#N/A
5044698,10/5/23 16:28:50,1.258,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.805,μmol/L,19.940,°C,986.000,hPa,Humid,35,0,,0,22.212,127802,254704.18,31.85,43.30,#N/A
5044702,10/5/23 16:28:51,1.275,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.766,μmol/L,19.946,°C,986.000,hPa,Humid,35,0,,0,22.212,127800,254694.75,31.85,43.30,#N/A
5044706,10/5/23 16:28:52,1.291,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.785,μmol/L,19.946,°C,986.000,hPa,Humid,35,0,,0,22.211,127785,254708.66,31.85,43.30,#N/A
5044708,10/5/23 16:28:53,1.308,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.842,μmol/L,19.946,°C,986.000,hPa,Humid,35,0,,0,22.208,127774,254700.46,31.85,43.30,#N/A
5044714,10/5/23 16:28:54,1.325,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.688,μmol/L,19.958,°C,986.000,hPa,Humid,35,0,,0,22.212,127773,254692.73,31.85,43.30,#N/A
5044716,10/5/23 16:28:55,1.341,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.842,μmol/L,19.946,°C,986.000,hPa,Humid,35,0,,0,22.208,127770,254695.08,31.85,43.30,#N/A
5044721,10/5/23 16:28:56,1.358,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.841,μmol/L,19.952,°C,986.000,hPa,Humid,35,0,,0,22.206,127760,254699.02,31.85,43.30,#N/A
5044726,10/5/23 16:28:57,1.375,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.802,μmol/L,19.958,°C,986.000,hPa,Humid,35,0,,0,22.206,127754,254690.05,31.85,43.30,#N/A
5044730,10/5/23 16:28:58,1.392,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.764,μmol/L,19.958,°C,986.000,hPa,Humid,35,0,,0,22.208,127748,254694.34,31.85,43.30,#N/A
5044734,10/5/23 16:28:59,1.408,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.802,μmol/L,19.958,°C,986.000,hPa,Humid,35,0,,0,22.206,127747,254701.26,31.85,43.30,#N/A
5044738,10/5/23 16:29:00,1.425,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.705,μmol/L,19.970,°C,986.000,hPa,Humid,35,0,,0,22.207,127739,254687.94,31.85,43.30,#N/A
5044742,10/5/23 16:29:01,1.442,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.780,μmol/L,19.977,°C,986.000,hPa,Humid,35,0,,0,22.201,127723,254686.35,31.85,43.30,#N/A
5044744,10/5/23 16:29:02,1.458,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.741,μmol/L,19.983,°C,986.000,hPa,Humid,35,0,,0,22.201,127701,254681.96,31.85,43.30,#N/A
5044750,10/5/23 16:29:03,1.475,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.741,μmol/L,19.983,°C,986.000,hPa,Humid,35,0,,0,22.201,127706,254677.18,31.85,43.30,#N/A
5044754,10/5/23 16:29:04,1.492,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.780,μmol/L,19.977,°C,986.000,hPa,Humid,35,0,,0,22.201,127696,254674.76,31.85,43.30,#N/A
5044756,10/5/23 16:29:05,1.508,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.856,μmol/L,19.977,°C,986.000,hPa,Humid,35,0,,0,22.197,127679,254669.76,31.85,43.30,#N/A
5044760,10/5/23 16:29:06,1.524,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.798,μmol/L,19.983,°C,986.000,hPa,Humid,35,0,,0,22.198,127682,254678.73,31.85,43.30,#N/A
5044766,10/5/23 16:29:07,1.541,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.798,μmol/L,19.983,°C,986.000,hPa,Humid,35,0,,0,22.198,127669,254665.52,31.85,43.30,#N/A
5044770,10/5/23 16:29:08,1.558,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.854,μmol/L,19.989,°C,986.000,hPa,Humid,35,0,,0,22.193,127655,254668.39,31.85,43.30,#N/A
5044772,10/5/23 16:29:09,1.574,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.797,μmol/L,19.989,°C,986.000,hPa,Humid,35,0,,0,22.196,127660,254661.30,31.85,43.30,#N/A
5044777,10/5/23 16:29:10,1.591,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.759,μmol/L,19.989,°C,986.000,hPa,Humid,35,0,,0,22.198,127660,254665.60,31.85,43.30,#N/A
5044782,10/5/23 16:29:11,1.608,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.701,μmol/L,20.001,°C,986.000,hPa,Humid,35,0,,0,22.197,127649,254659.71,31.85,43.30,#N/A
5044784,10/5/23 16:29:12,1.624,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.739,μmol/L,20.001,°C,986.000,hPa,Humid,35,0,,0,22.195,127635,254646.64,31.85,43.30,#N/A
5044788,10/5/23 16:29:13,1.641,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.778,μmol/L,19.995,°C,986.000,hPa,Humid,35,0,,0,22.195,127638,254651.94,31.85,43.30,#N/A
5044794,10/5/23 16:29:14,1.658,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.796,μmol/L,20.001,°C,986.000,hPa,Humid,35,0,,0,22.192,127632,254649.38,31.85,43.30,#N/A
5044798,10/5/23 16:29:15,1.675,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.680,μmol/L,20.013,°C,986.000,hPa,Humid,35,0,,0,22.194,127621,254652.91,31.85,43.30,#N/A
5044801,10/5/23 16:29:16,1.691,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.640,μmol/L,20.025,°C,986.000,hPa,Humid,35,0,,0,22.192,127607,254648.88,31.85,43.30,#N/A
5044805,10/5/23 16:29:17,1.708,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.696,μmol/L,20.031,°C,986.000,hPa,Humid,35,0,,0,22.187,127592,254649.92,31.85,43.30,#N/A
5044810,10/5/23 16:29:18,1.725,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.639,μmol/L,20.031,°C,986.000,hPa,Humid,35,0,,0,22.190,127583,254643.98,31.85,43.30,#N/A
5044812,10/5/23 16:29:19,1.741,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.600,μmol/L,20.037,°C,986.000,hPa,Humid,35,0,,0,22.190,127581,254644.45,31.85,43.30,#N/A
5044817,10/5/23 16:29:20,1.758,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.697,μmol/L,20.025,°C,986.000,hPa,Humid,35,0,,0,22.189,127582,254644.91,31.85,43.30,#N/A
5044822,10/5/23 16:29:21,1.775,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.658,μmol/L,20.031,°C,986.000,hPa,Humid,35,0,,0,22.189,127577,254638.00,31.85,43.30,#N/A
5044824,10/5/23 16:29:22,1.791,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.714,μmol/L,20.037,°C,986.000,hPa,Humid,35,0,,0,22.184,127558,254629.42,31.85,43.30,#N/A
5044828,10/5/23 16:29:23,1.808,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.735,μmol/L,20.025,°C,986.000,hPa,Humid,35,0,,0,22.187,127557,254620.93,31.85,43.30,#N/A
5044833,10/5/23 16:29:24,1.825,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.792,μmol/L,20.025,°C,986.000,hPa,Humid,35,0,,0,22.184,127559,254627.64,31.85,43.30,#N/A
5044838,10/5/23 16:29:25,1.842,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.714,μmol/L,20.037,°C,986.000,hPa,Humid,35,0,,0,22.184,127550,254639.60,31.85,43.30,#N/A
5044840,10/5/23 16:29:26,1.858,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.657,μmol/L,20.037,°C,986.000,hPa,Humid,35,0,,0,22.187,127535,254628.76,31.85,43.30,#N/A
5044844,10/5/23 16:29:27,1.875,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.771,μmol/L,20.037,°C,986.000,hPa,Humid,35,0,,0,22.181,127530,254616.09,31.85,43.30,#N/A
5044850,10/5/23 16:29:28,1.891,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.751,μmol/L,20.044,°C,986.000,hPa,Humid,35,0,,0,22.180,127522,254619.49,31.85,43.30,#N/A
5044854,10/5/23 16:29:29,1.908,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.751,μmol/L,20.044,°C,986.000,hPa,Humid,35,0,,0,22.180,127506,254614.41,31.85,43.30,#N/A
5044856,10/5/23 16:29:30,1.924,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.789,μmol/L,20.044,°C,986.000,hPa,Humid,35,0,,0,22.178,127504,254617.97,31.85,43.30,#N/A
5044861,10/5/23 16:29:31,1.941,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.635,μmol/L,20.062,°C,986.000,hPa,Humid,35,0,,0,22.180,127495,254614.38,31.85,43.30,#N/A
5044866,10/5/23 16:29:32,1.958,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.711,μmol/L,20.056,°C,986.000,hPa,Humid,35,0,,0,22.178,127497,254609.41,31.85,43.30,#N/A
5044870,10/5/23 16:29:33,1.975,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.730,μmol/L,20.056,°C,986.000,hPa,Humid,35,0,,0,22.177,127491,254606.48,31.85,43.30,#N/A
5044873,10/5/23 16:29:34,1.991,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.615,μmol/L,20.068,°C,986.000,hPa,Humid,35,0,,0,22.179,127484,254629.40,31.85,43.30,#N/A
5044878,10/5/23 16:29:35,2.008,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.711,μmol/L,20.056,°C,986.000,hPa,Humid,35,0,,0,22.178,127469,254615.28,31.85,43.30,#N/A
5044882,10/5/23 16:29:36,2.025,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.768,μmol/L,20.056,°C,986.000,hPa,Humid,35,0,,0,22.175,127467,254614.27,31.85,43.30,#N/A
5044884,10/5/23 16:29:37,2.041,OXY_CH4 (PSt7-10),13/9/19 10:46:12,default,220.690,μmol/L,20.074,°C,986.000,hPa,Humid,35,0,,0,22.173,127458,254606.88,31.85,43.30,#N/A
